State,County,"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Professional, scientific, and management, and administrative and waste management services","Educational services, and  health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations"
TX,Caldwell,0.035975639,0.132949341,0.06935461,0.026297153,0.07690855,0.052122185,0.005098909,0.017940607,0.104291582,0.233322317,0.119824371,0.048392427,0.077522308,0.275718805,0.247533167,0.169963647,0.180680799,0.126103583
TX,Calhoun,0.054191843,0.137179003,0.186744713,0.01510574,0.10016994,0.030777946,0,0.030683535,0.090162387,0.176453927,0.092617069,0.033987915,0.051925982,0.39652568,0.078361027,0.297771903,0.157099698,0.070241692
TX,Cameron,0.013469278,0.061318308,0.065867692,0.036418925,0.103663954,0.075133411,0.003380735,0.044808157,0.090522613,0.3091256,0.085973228,0.051826014,0.058492085,0.298369257,0.227570581,0.232668515,0.09448171,0.146909936
TX,Cass,0.069150908,0.033648498,0.132461995,0.015480163,0.172784575,0.03865406,0,0.024471635,0.017334075,0.258527994,0.085558027,0.072024472,0.079903597,0.434927697,0.142565814,0.171764924,0.072766036,0.177975528
TX,Chambers,0.019030023,0.225635104,0.13334873,0.017690531,0.048729792,0.035935335,0.001939954,0.031362587,0.137413395,0.183048499,0.051778291,0.049376443,0.064711316,0.34517321,0.114457275,0.121847575,0.283464203,0.135057737
TX,Cherokee,0.045299192,0.039819888,0.154559757,0.01849943,0.126946238,0.048825476,0.004828297,0.032930071,0.087885857,0.261596051,0.078826019,0.047089459,0.052894266,0.293875115,0.180762762,0.183475289,0.138989855,0.202896978
TX,Collin,0.00668137,0.053800391,0.080550454,0.022351421,0.105400584,0.038495577,0.039445543,0.128429799,0.194815046,0.186435678,0.070320319,0.047270033,0.026003786,0.57316495,0.11663863,0.19693096,0.051932066,0.061333394
TX,Colorado,0.065348335,0.033867485,0.101147858,0.013637913,0.117399705,0.077849756,0.004318673,0.024661893,0.064666439,0.365609728,0.028071372,0.076713263,0.02670758,0.500056825,0.139447665,0.135015343,0.035231276,0.190248892
TX,Comal,0.008483786,0.094840783,0.055167981,0.020356413,0.102296231,0.058194566,0.008109845,0.06342974,0.174945954,0.191831727,0.134934268,0.037756354,0.049652352,0.476739702,0.180706982,0.182506573,0.068524686,0.091522057
TX,Cooke,0.070627695,0.09678965,0.129803546,0.038667944,0.166171538,0.082223287,0.033061811,0.014374701,0.064973646,0.146430283,0.067129851,0.058984188,0.030761859,0.268519406,0.14302827,0.264877815,0.133397221,0.190177288
TX,Coryell,0.016938445,0.075571524,0.056461484,0.017570182,0.101907056,0.068109133,0.015753938,0.053026414,0.109369448,0.24211316,0.06463458,0.050815335,0.127729301,0.359418802,0.193350969,0.213329648,0.109290481,0.1246101
TX,Dallas,0.004801434,0.0985926,0.083645048,0.027900853,0.115232856,0.072113214,0.017248789,0.090276747,0.147050709,0.18344539,0.078125498,0.055142656,0.026424206,0.380980323,0.152186331,0.202705528,0.109110211,0.155017607
TX,Denton,0.007687416,0.056386816,0.085798004,0.032337391,0.101643855,0.061754466,0.031197133,0.127294744,0.141229045,0.20254193,0.078589456,0.045272739,0.028267005,0.523213368,0.112259437,0.221834068,0.056457469,0.086235658
TX,DeWitt,0.093562335,0.060052847,0.107134278,0.003963488,0.131515734,0.08839779,0,0.025702618,0.020778285,0.264592842,0.103771319,0.051405237,0.049123228,0.292097045,0.122267595,0.211506125,0.153254864,0.220874369
TX,Ector,0.121071731,0.088799323,0.110385978,0.025043388,0.105652692,0.083248469,0.012349575,0.046328834,0.039415367,0.208451068,0.088182561,0.043632295,0.027438718,0.325980005,0.134769575,0.167242789,0.178502273,0.193505357
TX,Ellis,0.023392346,0.075653133,0.109694007,0.041278228,0.129604324,0.058253115,0.019434575,0.076564129,0.091686658,0.22058243,0.063911411,0.035103702,0.054841942,0.432773577,0.109258753,0.208739486,0.097041288,0.152186896
TX,El Paso,0.008049309,0.065478292,0.067325719,0.019766102,0.10581789,0.083312122,0.014877947,0.0538135,0.121883664,0.258749278,0.091016578,0.042471666,0.067437933,0.345373084,0.211778101,0.21632414,0.09194987,0.134574804
TX,Erath,0.107481663,0.102102689,0.072322738,0.009046455,0.165819071,0.04,0.028508557,0.049731051,0.094376528,0.185183374,0.080488998,0.035745721,0.029193154,0.377408313,0.086943765,0.22405868,0.145867971,0.165721271
TX,Fannin,0.037604365,0.060219578,0.162448228,0.030438498,0.076326343,0.050161068,0.011636316,0.084018145,0.100650845,0.183880087,0.105515745,0.051475906,0.045624877,0.381763198,0.155019394,0.226020643,0.113207547,0.123989218
TX,Fayette,0.047864174,0.090941931,0.184141606,0.040097535,0.101959722,0.078479184,0.014720491,0.066377675,0.062674975,0.184231915,0.064119931,0.043438996,0.020951865,0.338932539,0.138083627,0.176104037,0.109365122,0.237514675
TX,Fort Bend,0.029049419,0.06187055,0.078243723,0.027979977,0.113964063,0.066726662,0.015538061,0.071881918,0.143781286,0.259161299,0.054195002,0.048987396,0.028620645,0.500518517,0.111196977,0.217707357,0.066886205,0.103690944
TX,Gaines,0.154606742,0.179775281,0.008089888,0.076292135,0.050786517,0.120561798,0.059775281,0.020674157,0.051573034,0.08,0.08247191,0,0.115393258,0.29258427,0.057303371,0.183033708,0.204719101,0.262359551
TX,Galveston,0.013681912,0.083186264,0.126577129,0.022045407,0.08937214,0.061116927,0.011079537,0.073763872,0.106398253,0.238371571,0.079566869,0.052579941,0.042260178,0.466644731,0.148425114,0.183775538,0.076336335,0.124818282
TX,Gillespie,0.046069777,0.190248003,0.024211854,0,0.103404792,0.019503993,0.005884826,0.106347205,0.067843632,0.260781841,0.079529214,0.046742329,0.049432535,0.424968474,0.175451871,0.202101723,0.166960908,0.030517024
TX,Gonzales,0.127329193,0.080400276,0.175523349,0.05958132,0.093857833,0.067747872,0,0,0.110651024,0.16747182,0.073498965,0.027835289,0.01610306,0.253508167,0.200483092,0.184725098,0.141706924,0.21957672
TX,Gray,0.050154321,0.098985891,0.075396825,0.007385362,0.123126102,0.082782187,0.014880952,0.032627866,0.127865961,0.198302469,0.075947972,0.052910053,0.059634039,0.278769841,0.234237213,0.234457672,0.108355379,0.144179894
TX,Grayson,0.009397432,0.071904128,0.109922402,0.036043895,0.129207034,0.048915622,0.003612042,0.052619496,0.107381729,0.247348363,0.100846381,0.045839264,0.036962211,0.338154491,0.156450403,0.258674258,0.089091939,0.157628909
TX,Gregg,0.021177898,0.072686399,0.119502578,0.045870578,0.138539492,0.067851344,0.016717515,0.055951043,0.068297383,0.214990455,0.08865457,0.053506753,0.036253992,0.332815929,0.135970312,0.243215758,0.094310336,0.193687666
TX,Grimes,0.075833646,0.105882353,0.081753466,0.011764706,0.138778569,0.05275384,0,0.059273136,0.079880105,0.223904084,0.072761334,0.0772574,0.020157362,0.261146497,0.201124016,0.170026227,0.110303484,0.257399775
TX,Guadalupe,0.009977219,0.093997832,0.10602166,0.025387698,0.132176837,0.056744673,0.008966097,0.07496924,0.100783315,0.178128084,0.095447513,0.03898303,0.078416802,0.373079781,0.163448536,0.229256764,0.088686394,0.145528525
TX,Hale,0.079330131,0.119962637,0.025420336,0.026421137,0.15692554,0.050306912,0.016813451,0.013210568,0.042567387,0.294502268,0.059047238,0.043501468,0.071990926,0.248799039,0.244528956,0.190752602,0.160862023,0.155057379
TX,Hardin,0.032732046,0.11242378,0.132494919,0.046705623,0.108316396,0.053480691,0.018335027,0.018885501,0.083968496,0.256055217,0.034002371,0.064363144,0.038236789,0.425093157,0.132071477,0.189786585,0.113397696,0.139651084
TX,Harris,0.024453603,0.105996211,0.095394933,0.029833055,0.106364304,0.06587131,0.011217006,0.060537981,0.138868949,0.201430102,0.078762202,0.052542018,0.028728326,0.378319281,0.1710158,0.198091734,0.114544314,0.138028872
TX,Harrison,0.028099767,0.066642742,0.121191459,0.00628028,0.097003409,0.067611699,0.007105688,0.058855195,0.060757222,0.278880316,0.088641665,0.061080208,0.05785035,0.323021712,0.196303607,0.202547999,0.135187511,0.142939171
TX,Hays,0.009761959,0.066708029,0.075661072,0.012769868,0.145918904,0.049123937,0.013021181,0.061249813,0.154573513,0.184440553,0.112101531,0.066763004,0.047906637,0.416347944,0.156607582,0.238174522,0.069605988,0.119263966
TX,Henderson,0.036452426,0.082671708,0.093887839,0.019061122,0.088909893,0.102614997,0.011531191,0.066950221,0.098834279,0.221770636,0.100819156,0.045179584,0.03131695,0.29199748,0.202867045,0.231915564,0.102299937,0.170919975
TX,Hidalgo,0.026426797,0.080110615,0.04999359,0.028133031,0.139755572,0.060319515,0.006153433,0.038639041,0.089960381,0.282606174,0.083776425,0.059458767,0.054666659,0.282410827,0.242312787,0.226346216,0.12017508,0.12875509
TX,Hill,0.043257313,0.089489341,0.131569162,0.012642538,0.130639564,0.097793753,0.006445216,0.039600892,0.057325235,0.199181953,0.072136837,0.076165097,0.043753099,0.277144274,0.139315816,0.189638076,0.127912742,0.265989093
TX,Hockley,0.096349885,0.074317659,0.057766086,0.032774307,0.118601337,0.031787789,0.039131865,0.03145895,0.076181081,0.234571961,0.050860463,0.074865724,0.081332895,0.424860243,0.159377398,0.160583142,0.177573167,0.077606051
TX,Hood,0.031045265,0.127605718,0.097156045,0.041840381,0.134492257,0.061606611,0.022446397,0.035065515,0.115768314,0.163601846,0.064621799,0.068604824,0.036145027,0.357430018,0.151801668,0.281305837,0.113646516,0.095815962
TX,Hopkins,0.038308574,0.080418762,0.135162007,0.076617148,0.140659726,0.068195111,0.015791321,0.07883963,0.093753655,0.16914259,0.043396889,0.035676687,0.024037899,0.338577611,0.116797286,0.173996959,0.13270558,0.237922564
TX,Houston,0.058887529,0.053175575,0.048279614,0.014279886,0.116143071,0.102951176,0.00625595,0.035631715,0.110159119,0.223310214,0.07629539,0.039031688,0.115599075,0.387052904,0.11627907,0.269685843,0.019719842,0.207262342
TX,Howard,0.164888248,0.096611391,0.034751262,0.012545061,0.069863014,0.070656092,0.003893295,0.04037491,0.054650324,0.298702235,0.044484499,0.046142754,0.062436914,0.308579668,0.197909156,0.138356164,0.208795963,0.146359048
TX,Hunt,0.006805888,0.076505276,0.114924182,0.029263102,0.114902013,0.058260176,0.013257072,0.057861133,0.12623038,0.193136472,0.083798883,0.080185333,0.04487009,0.344706039,0.182207147,0.178527091,0.125676155,0.168883568
TX,Hutchinson,0.0902653,0.092696332,0.175034352,0.024944509,0.084240567,0.018814079,0,0.017651411,0.051897262,0.208011838,0.094810274,0.070182856,0.071451221,0.317514005,0.111721805,0.189937639,0.17979072,0.201035831
TX,Jasper,0.005037138,0.133953727,0.046529497,0.016306668,0.141381371,0.141125245,0,0.052249637,0.018867925,0.262101938,0.118842312,0.036028345,0.027576197,0.322035345,0.188166994,0.209254674,0.175104585,0.105438402
TX,Jefferson,0.016755436,0.111606182,0.110136571,0.036375209,0.080426094,0.065458528,0.014321686,0.040372177,0.091237562,0.217698983,0.08781159,0.05497468,0.072825304,0.304181371,0.228061143,0.198603402,0.115350413,0.153803671
TX,Jim Wells,0.122937942,0.072532076,0.037509819,0.012241424,0.118159204,0.037902592,0,0.018067557,0.06657502,0.323514009,0.14074365,0.029261587,0.020555119,0.410316837,0.156389107,0.223684211,0.137797853,0.071811993
TX,Johnson,0.018561982,0.080555618,0.128545959,0.025072781,0.174256957,0.071584934,0.004648958,0.068098215,0.069057345,0.205942091,0.065344948,0.04659114,0.041739072,0.348502629,0.116776873,0.213096071,0.083184762,0.238439665
TX,Jones,0.056780924,0.134873323,0.055290611,0.074366617,0.10461997,0.082563338,0.048584203,0.097913562,0.064083458,0.209836066,0.015946349,0.013859911,0.041281669,0.281520119,0.088226528,0.223845007,0.190461997,0.215946349
TX,Kaufman,0.017581744,0.0679168,0.095919419,0.016648323,0.075899636,0.06689979,0.02986946,0.073726299,0.123016481,0.249320832,0.071107148,0.056381393,0.055712674,0.422226557,0.162094763,0.187352847,0.087072821,0.141253013
TX,Kendall,0.024136343,0.127314602,0.108889912,0.022109627,0.085398434,0.022754491,0.01791801,0.113311838,0.12620912,0.19838784,0.047950253,0.05748503,0.0481345,0.476186089,0.105757715,0.221556886,0.110087517,0.086411792
TX,Kerr,0.007622755,0.110651583,0.070429388,0.010420468,0.113206017,0.050358837,0.01796213,0.059562908,0.090662125,0.300125694,0.094514049,0.050399384,0.024084661,0.335522848,0.215058995,0.215383368,0.115963184,0.118071605
TX,Kleberg,0.055812163,0.046728253,0.081524249,0,0.236335643,0.063972286,0,0.036412625,0.091993841,0.212548114,0.072979215,0.035257891,0.06643572,0.238568129,0.228098537,0.284372594,0.090762125,0.158198614
TX,Lamar,0.034981516,0.125046211,0.079251386,0.022966728,0.129990758,0.075046211,0.027680222,0.03396488,0.054759704,0.284011091,0.041866913,0.058179298,0.032255083,0.385351201,0.155175601,0.17245841,0.140480591,0.146534196
TX,Lampasas,0.012912786,0.090071973,0.115050804,0.024449619,0.163103302,0.036409822,0,0.056096528,0.080122777,0.230313294,0.104678239,0.03757409,0.049216765,0.324301439,0.217188823,0.209356478,0.102984759,0.146168501
TX,Lavaca,0.069270885,0.049886844,0.136770639,0.007576503,0.150546099,0.05205156,0.010233199,0.04388468,0.099380104,0.226606317,0.036308177,0.072025977,0.045459018,0.332185378,0.146216668,0.211354915,0.096526616,0.213716422
TX,Liberty,0.034386435,0.149473449,0.151708148,0.009720942,0.098047431,0.075141764,0.016061901,0.092460683,0.061314562,0.170423755,0.061258694,0.041314003,0.038688232,0.248973435,0.177044052,0.19271488,0.177518925,0.203748708
TX,Limestone,0.035889528,0.161783261,0.117482125,0.013037992,0.084957241,0.050890229,0.013037992,0.053694098,0.068834992,0.219823356,0.042759007,0.083415113,0.054395065,0.243936633,0.149446236,0.179728025,0.194027758,0.232861349
TX,Llano,0.019803088,0.167487134,0.041172522,0.008055493,0.10505706,0.060192437,0.022264489,0.039046767,0.158760349,0.180353547,0.055829045,0.039606176,0.102371895,0.368426941,0.168829716,0.21257552,0.104833296,0.145334527
TX,Lubbock,0.015264441,0.064518812,0.052964922,0.030298571,0.13834599,0.046017235,0.010837369,0.061582358,0.070692402,0.302192424,0.109819526,0.048064436,0.049401514,0.406298981,0.192308923,0.21173174,0.073059478,0.116600879
TX,McLennan,0.006580818,0.07200715,0.107218589,0.028451883,0.113198196,0.066376894,0.00998497,0.047723118,0.089913474,0.266596255,0.09287078,0.052744039,0.046333834,0.370166958,0.176520291,0.200089369,0.095657472,0.15756591
TX,Matagorda,0.057267613,0.144092703,0.183894534,0.063985221,0.036107146,0.0943824,0.00772525,0,0.038710219,0.237887312,0.054160719,0.036526996,0.045259887,0.270551684,0.224955916,0.160718784,0.198337392,0.145436225
TX,Maverick,0.058193822,0.1071917,0.035227541,0.015986796,0.048714926,0.132091488,0,0.055930205,0.07120962,0.289365716,0.09530771,0.019335062,0.071445414,0.229757133,0.261542089,0.14458854,0.179438812,0.184673426
TX,Medina,0.020043059,0.053362723,0.053824072,0.010662292,0.149784704,0.056079557,0,0.112876769,0.081761329,0.258253024,0.077404142,0.029680131,0.096268198,0.424389994,0.184590937,0.236723396,0.063819971,0.090475702
TX,Midland,0.14834099,0.069559299,0.068492995,0.023367931,0.122125801,0.075855028,0.004276558,0.049220124,0.054767171,0.196063751,0.084793829,0.042028246,0.061108275,0.395507912,0.133957234,0.219068686,0.13028189,0.121184278
TX,Milam,0.097768864,0.081474054,0.044204897,0.014122169,0.13846411,0.05523523,0.004094593,0.026573076,0.043369265,0.269825353,0.147405365,0.021225036,0.056237988,0.353973427,0.165037186,0.212250355,0.155928804,0.112810228
TX,Montague,0.061807229,0.093012048,0.074457831,0.026746988,0.199638554,0.124457831,0,0.03746988,0.085180723,0.175180723,0.038915663,0.053253012,0.029879518,0.24,0.154216867,0.265662651,0.200843373,0.139277108
TX,Montgomery,0.03883349,0.089176916,0.099600062,0.028958756,0.112414144,0.071290036,0.01711108,0.070410572,0.130167265,0.186827445,0.077840867,0.048347077,0.029022291,0.443125807,0.1286792,0.207145389,0.10055978,0.120489824
TX,Moore,0.075827163,0.051457494,0.349611023,0.009091761,0.071703065,0.016590121,0,0.040584872,0.057268722,0.091479989,0.1620583,0.029899709,0.044427781,0.18989596,0.245946199,0.125784985,0.10985097,0.328521886
TX,Nacogdoches,0.014205154,0.058034121,0.135876936,0.014169462,0.166964095,0.015811264,0.025233778,0.033871083,0.074737669,0.263723321,0.102148619,0.047790706,0.047433793,0.278856449,0.212827468,0.259297594,0.098865015,0.150153473
TX,Navarro,0.014680148,0.104997083,0.148891697,0.009284464,0.123274353,0.051963834,0.007291464,0.070678592,0.072817422,0.172029944,0.098531985,0.057456737,0.068102275,0.242611316,0.235125413,0.229097803,0.104510986,0.188654482
TX,Nueces,0.016134169,0.099117175,0.0627723,0.029854264,0.115690846,0.061109837,0.01487299,0.046045759,0.122060435,0.257528854,0.087677393,0.045071212,0.042064766,0.342588346,0.185896456,0.226254172,0.124691075,0.120569951
TX,Orange,0.01530513,0.127246465,0.205160968,0.005694286,0.103524902,0.060498319,0.001194411,0.038526708,0.122857698,0.16607872,0.06624816,0.056665093,0.030999139,0.338407266,0.127274242,0.190716925,0.156773423,0.186828144
TX,Palo Pinto,0.095423716,0.14266781,0.065486864,0.026272706,0.060809231,0.066968114,0.007640134,0.026662509,0.128868792,0.19497934,0.116083262,0.022764481,0.045373041,0.308645825,0.20901224,0.17798394,0.122398067,0.181959928
TX,Panola,0.104227141,0.059325109,0.102140784,0.016418723,0.157202467,0.139060232,0.000362845,0.007166183,0.118650218,0.16745283,0.048802612,0.075925254,0.003265602,0.234669811,0.200380987,0.112481858,0.10495283,0.347514514
TX,Parker,0.033597155,0.078277494,0.09785021,0.024185139,0.101085591,0.075804166,0.017420252,0.083692077,0.099695179,0.227800209,0.079440627,0.03430573,0.046846172,0.408353165,0.169964438,0.201676515,0.098318137,0.121687746
TX,Polk,0.0476139,0.137599308,0.081608388,0.023509701,0.113224882,0.060692861,0.013565368,0.044100957,0.097930065,0.19850835,0.052964384,0.060206453,0.068475382,0.284386316,0.172566611,0.146084419,0.225368859,0.171593796
TX,Potter,0.009916846,0.146514732,0.122307771,0.0166718,0.120603634,0.073134175,0.003182425,0.041125141,0.072087055,0.204229545,0.101591212,0.056852479,0.031783184,0.276953085,0.204722308,0.189446669,0.157601889,0.17127605
TX,Randall,0.029785281,0.065036371,0.077857403,0.037396926,0.138183732,0.056587986,0.004467117,0.065576204,0.078653657,0.249686222,0.092189967,0.037599363,0.06697977,0.393565192,0.154230266,0.223058963,0.104106779,0.1250388
TX,Rockwall,0.014186192,0.123627347,0.083076093,0.021169644,0.104330078,0.070441779,0.020174418,0.07590709,0.159438625,0.194119731,0.049828787,0.046472007,0.03722821,0.556938751,0.095524855,0.203312923,0.064369212,0.079854258
TX,Rusk,0.04070169,0.08821769,0.138219992,0.035130531,0.075602007,0.071550256,0.016160965,0.050692942,0.041346287,0.235692251,0.053547585,0.118283531,0.034854275,0.325521433,0.186472674,0.132879046,0.161701736,0.193425112
TX,San Jacinto,0.025174529,0.123016713,0.072033002,0.027184261,0.060609266,0.146075735,0.007510049,0.036280939,0.048233552,0.246562302,0.102178972,0.069600169,0.035540512,0.288449334,0.190712926,0.151576052,0.181827798,0.18743389
TX,San Patricio,0.079450996,0.142567176,0.077840067,0.025098267,0.105225852,0.057155745,0.001610929,0.037148012,0.069495457,0.203814679,0.074457117,0.04778014,0.078355564,0.288903924,0.186996585,0.228719634,0.136445647,0.15893421
